my tendrils run deep	ramp
my undead horde awakens	reanimation
mycoid resurrection	mass_pump,reanimation
mycologist	tokens
mycoloth	tokens
myojin of blooming dawn	tokens
myojin of cleansing fire	sweeper
myojin of infinite rage	sweeper
myr battlesphere	tokens
myr convert	mana_dork,ramp
myr galvanizer	anthem
myr incubator	tokens
myr matrix	anthem,tokens
myr mindservant	
myr moonvessel	
myr reservoir	mana_dork,ramp
myr retriever	
myr scrapling	
myr servitor	
myr sire	tokens
myr superion	
myr turbine	tokens
myrel, shield of argive	tokens
myriad construct	tokens
myrsmith	tokens
mysidian elder	tokens
mysteries of the deep	draw,cantrip
mysterio's mirage	tokens
mysterio's phantasm	evasive
mysterio, master of illusion	tokens
mysterious egg	
mysterious pathlighter	evasive
mystery key	equipment
mystic archaeologist	
mystic confluence	removal,counterspell,draw,cantrip
mystic crusader	evasive
mystic denial	counterspell
mystic enforcer	evasive
mystic familiar	evasive
mystic genesis	counterspell,tokens
mystic meditation	draw,cantrip
mystic melting	removal
mystic monstrosity	
mystic penitent	evasive
mystic skull	mana_dork,ramp
mystic visionary	evasive
mystic zealot	evasive
mystical dispute	counterspell
mythic proportions	anthem
mythos of brokkos	removal
mythos of nethroi	removal
mythos of vadrok	removal
mzed, mercenary leader	tokens
naban, dean of iteration	
nacatl outlander	
nacatl savage	
nadaar, selfless paladin	anthem
nadier, agent of the duskenel	tokens
nadir kraken	tokens
nadu, winged wisdom	evasive
nael, avizoa aeronaut	evasive
nafs asp	
naga vitalist	mana_dork,ramp
nagging thoughts	draw,cantrip
nahiri's lithoforming	draw,cantrip
nahiri's resolve	anthem
nahiri's sacrifice	removal
nahiri's stoneblades	combat_pump
nahiri's warcrafting	removal,draw,cantrip
nahiri, heir of the ancients	tokens
nahiri, the lithomancer	tokens
najeela, the blade-blossom	tokens
nakaya shade	
nalathni dragon	evasive
nalfeshnee	evasive
nameless conqueror	evasive,haste
nameless race	evasive
naming screen	anthem
namor the sub-mariner	tokens,evasive
namor, atlantean king	tokens,evasive
namor, scourge of the seas	evasive
namora, the sea queen	tokens,evasive
nantuko elder	mana_dork,ramp
nantuko shade	
nantuko tracer	
naomi, pillar of order	tokens
narcomoeba	evasive
nardole, resourceful cyborg	mana_dork,ramp
narfi, betrayer king	anthem
narnam cobra	
narnam renegade	
narrow escape	removal
narset's rebuke	removal,ramp,ritual
narset's reversal	removal
naru meha, master wizard	anthem
nascent metamorph	
nashi, illusion gadgeteer	evasive
nashi, moon's legacy	evasive
nashi, searcher in the dark	evasive
nasty end	draw,cantrip
nasty little rabbit	
nath of the gilt-leaf	tokens
nath's buffoon	
natural balance	ramp,land_fetch
natural connection	ramp,land_fetch
natural end	removal
natural reclamation	removal
natural selection	draw,cantrip
natural state	removal
naturalize	removal
naturalize 2	removal
nature shields its own	tokens
nature's chant	removal
nature's claim	removal
nature's embrace	anthem
nature's kiss	mass_pump
nature's lore	ramp,land_fetch
nature's resurgence	draw,cantrip
nature's ruin	sweeper
nature's way	removal
nausea	mass_pump
naya	ramp
naya charm	removal
naya hushblade	
naya soulbeast	evasive
nazar, the velvet fang	evasive
nazgûl battle-mace	equipment
nearheath chaplain	tokens
nearheath pilgrim	
nebelgast herald	evasive
nebelgast intruder	evasive
nebula dragon	evasive
neck breaker	combat_pump,anthem
neck snap	removal
necklace of girion	mana_dork,ramp
necra disciple	mana_dork,ramp
necrogen scudder	evasive
necrogenesis	tokens
necrologia	draw,cantrip
necromancer's covenant	tokens
necromancer's familiar	evasive
necromancer's magemark	anthem
necromancer's stockpile	tokens
necromancy	reanimation
necromantic selection	removal,sweeper,reanimation
necromantic summons	reanimation
necromaster dragon	tokens,evasive
necromentia	removal,tokens
necron monolith	tokens
necropanther	reanimation
necropede	
necropolis fiend	evasive
necropolis regent	evasive
necropouncer	anthem,tokens,equipment
necrosquito	evasive
necrotic fumes	removal
necrotic hex	tokens
necrotic wound	combat_pump
nectar faerie	evasive
needle drop	removal,burn,draw,cantrip
needle specter	evasive
needle storm	sweeper
needlethorn drake	evasive
nef-crop entangler	evasive
nefarious imp	evasive
nefarox, overlord of grixis	evasive
negate	counterspell
neglected heirloom	anthem,equipment
neheb, dreadhorde champion	evasive
neheb, the worthy	anthem
neighborhood guardian	
neko-te	equipment
nemata, grove guardian	mass_pump,tokens
nemesis mask	equipment
nemesis phoenix	evasive
nemesis trap	removal
neo exdeath, dimension's end	evasive
neonate's rush	removal,draw,cantrip
nephalia moondrakes	evasive
nephalia seakite	evasive
nephalia smuggler	
neriv, crackling vanguard	tokens,evasive
neriv, heart of the storm	evasive
nervous gardener	
nessian hornbeetle	
nessian wanderer	
nest invader	tokens
nest of scarabs	tokens
nest robber	haste
nested ghoul	tokens
nested shambler	tokens
nesting bot	tokens
nesting dovehawk	evasive
nesting dragon	tokens,evasive
nesting wurm	evasive
nether shadow	haste
nether traitor	evasive,haste
nethergoyf	
nethroi, apex of death	reanimation
netter en-dal	
nettle guard	
nettle sentinel	
nettlecyst	tokens,equipment
nettling nuisance	tokens,evasive
network disruptor	evasive
network terminal	mana_dork,ramp
neurok familiar	evasive
neurok hoversail	equipment
neurok prodigy	evasive
neurok stealthsuit	equipment
neutralize	counterspell
neutralize the guards	mass_pump
neutralizing blast	counterspell
neva, stalked by nightmares	evasive
never	removal
never happened	removal
neverending torment	removal
nevermaker	evasive
neverwinter dryad	
neverwinter hydra	evasive
nevinyrral's disk	sweeper
nevinyrral, urborg tyrant	tokens
new frontiers	ramp,land_fetch
new generation's technique	ramp,land_fetch
new magic game plus	removal
new new york	tokens
new prahv guildmage	
new way forward	removal,draw,cantrip
news helicopter	tokens,evasive
nexos	
nexus mentality	draw,cantrip
nezumi bladeblesser	evasive
nezumi bone-reader	
nezumi cutthroat	evasive
nezumi freewheeler	evasive
nezumi graverobber	
nezumi informant	
nezumi linkbreaker	tokens
nezumi prowler	
nezumi road captain	evasive
nezumi shadow-watcher	
nezumi shortfang	
niambi, beloved protector	
niambi, esteemed speaker	
nibelheim aflame	sweeper,draw,cantrip
niblis of dusk	evasive
niblis of frost	evasive
niblis of the breath	evasive
niblis of the mist	evasive
niblis of the urn	evasive
nicanzil, current conductor	
nick fury, agent of s.h.i.e.l.d.	
nicol bolas	evasive
nicol bolas, god-pharaoh	sweeper
nicol bolas, the arisen	sweeper,reanimation
nicol bolas, the ravager	evasive
night	combat_pump
night market aeronaut	evasive
night market lookout	
night nurse, healer of heroes	
night of the flying merfolk	tokens
night of the sweets' revenge	mass_pump
night revelers	haste
night scythe	tokens
night shift of the living dead	tokens
night soil	tokens
night terrors	removal
night's whisper	draw,cantrip
nightblade brigade	tokens
nightdrinker moroii	evasive
nighteyes the desecrator	reanimation
nightfall predator	
nighthawk scavenger	evasive
nighthawk, dark defender	evasive
nighthaze	draw,cantrip
nighthowl pursuer	evasive
nightmare	evasive
nightmare incursion	removal
nightmare lash	equipment
nightmare moon	evasive
nightmare shepherd	evasive
nightmare sower	evasive
nightmare unmaking	sweeper
nightmare's thirst	combat_pump
nightmarish end	combat_pump
nightpack ambusher	anthem,tokens
nightscape apprentice	
nightscape familiar	
nightshade dryad	mana_dork,ramp
nightshade peddler	
nightshade schemers	evasive
nightshade stinger	evasive
nightsky mimic	
nightsquad commando	tokens
nightveil predator	evasive
nightveil specter	evasive
nightveil sprite	evasive
nightwind glider	evasive
nightwing shade	evasive
nihil spellbomb	sweeper
nihilith	evasive
nikara, lair scavenger	evasive
nim deathmantle	anthem,equipment
nim mongoose	
nim shrieker	evasive
nimana skitter-sneak	evasive
nimana skydancer	evasive
nimble hobbit	
nimble larcenist	evasive
nimble mongoose	
nimble obstructionist	evasive
nimble pilferer	
nimble thopterist	tokens
nimble trapfinder	
nimble-blade khenra	
nimblewright schematic	tokens
nimbus champion	evasive
nimbus naiad	anthem,evasive
nimbus of the isles	evasive
nimbus swimmer	evasive
nimbus wings	anthem
nimrodel watcher	
nin, the pain artist	
nine-fingers keene	evasive
ninja	
ninja teen	anthem
ninja's blades	anthem,tokens,equipment
ninja's kunai	equipment
ninth bridge patrol	
nip gwyllion	
nira, hellkite duelist	evasive,haste
nishoba brawler	evasive
nissa's chosen	
nissa's defeat	removal,draw,cantrip
nissa's expedition	ramp,land_fetch
nissa's pilgrimage	ramp,land_fetch
nissa's renewal	ramp,land_fetch
nissa's revelation	draw,cantrip
nissa's triumph	ramp,land_fetch
nissa, ascended animist	tokens
nissa, sage animist	tokens
nissa, voice of zendikar	tokens
niv-mizzet reborn	evasive
niv-mizzet, dracogenius	evasive
niv-mizzet, ghost counsel	evasive
niv-mizzet, guildpact	evasive
niv-mizzet, parun	evasive
niv-mizzet, supreme	evasive
niv-mizzet, the firemind	evasive
niv-mizzet, visionary	evasive
niveous wisps	draw,cantrip
nivix guildmage	
nivmagus elemental	
nix	counterspell
no admittance	removal,burn
no escape	removal,counterspell
no more lies	removal,counterspell
no one left behind	reanimation
no way out	tokens
no witnesses	sweeper
no-dachi	anthem,equipment
no-regrets egret	evasive
nobilis of war	combat_pump,anthem,evasive
noble elephant	evasive
noble hierarch	mana_dork,ramp
noble quarry	anthem
noble vestige	evasive
nocturnal feeder	evasive
nocturnal hunger	removal
nocturnal raid	mass_pump
nomadic elf	
nomads en-kor	
nomads' assembly	tokens
noose constrictor	
noosegraf mob	tokens
nori, teller of tales	
norin and feldon	
norin the wary	
norin, swift survivalist	
norman osborn	
norn's choirmaster	evasive
norn's fetchling	
norn's inquisitor	
north pole research base	tokens
north wind avatar	evasive
northampton farm	sweeper
norwood ranger	
nostalgic dreams	removal
not forgotten	tokens
not of this world	counterspell
not on my watch	removal
notion rain	removal,draw,cantrip
notorious sliver war	mass_pump
nova chaser	evasive
nova cleric	sweeper
nova flame	sweeper
nova hellkite	evasive,haste
novel nunchaku	anthem,equipment
novellamental	evasive
novice inspector	
novice knight	
novice occultist	
now this is aether racing	removal,burn
now you see me . . .	removal
noxious assault	mass_pump
noxious dragon	evasive
noxious gearhulk	evasive
noxious grasp	removal
noxious newt	mana_dork,ramp
noyd, keeper of the void	
nuisance engine	tokens
nuka-nuke launcher	anthem,equipment
null caller	tokens
null champion	
null elemental blast	removal,counterspell
nulldrifter	evasive
nullify	counterspell
nullpriest of oblivion	evasive,reanimation
nullstone gargoyle	evasive
number crunch	removal
numot, the devastator	evasive
nurgle's conscription	sweeper,reanimation
nurgle's rot	tokens
nurturer initiate	
nurturing bristleback	tokens
nurturing licid	
nurturing pixie	evasive
nurturing presence	tokens
nut collector	anthem,tokens
nylea's emissary	anthem,evasive
nylea's forerunner	evasive
nylea's intervention	sweeper,ramp,land_fetch
nymris, oona's trickster	evasive
nyx infusion	anthem
nyx lotus	mana_dork,ramp
nyx-fleece ram	
nyxbloom ancient	evasive
nyxborn behemoth	evasive
nyxborn eidolon	anthem
nyxborn hydra	evasive
nyxborn rollicker	anthem
nyxborn shieldmate	anthem
nyxborn triton	anthem
nyxborn unicorn	anthem
nyxborn wolf	anthem
o'aka, traveling merchant	
o-kagachi made manifest	evasive
o-kagachi, vengeful kami	evasive
o-naginata	anthem,equipment
oaken siren	mana_dork,ramp,evasive
oakenform	anthem
oakgnarl warrior	evasive
oakhame ranger	mass_pump
oashra cultivator	
oasis gardener	mana_dork,ramp
oasis ritualist	mana_dork,ramp
oath of eorl	tokens
oath of gideon	tokens
oath of liliana	tokens
oath of the grey host	tokens
oathkeeper, takeno's daisho	anthem,equipment
oathsworn giant	anthem
oathsworn vampire	
ob nixilis of the black oath	tokens
ob nixilis's cruelty	combat_pump
ob nixilis, captive kingpin	evasive
ob nixilis, the adversary	tokens
ob nixilis, the ascended	tokens,evasive
ob nixilis, unshackled	evasive
obeka, splitter of seconds	evasive
obelisk of bant	mana_dork,ramp
obelisk of esper	mana_dork,ramp
obelisk of grixis	mana_dork,ramp
obelisk of jund	mana_dork,ramp
obelisk of naya	mana_dork,ramp
obelisk of urd	anthem
oblation	draw,cantrip
obliterate	sweeper
obliterating bolt	removal
oblivion stone	sweeper
oblivion strike	removal
oblivion's hunger	draw,cantrip
oblivious bookworm	
oboro breezecaller	evasive
oboro envoy	evasive
obscura ascendancy	anthem,tokens
obscura charm	removal,counterspell
obscura initiate	evasive
observant alseid	anthem
obsessive astronomer	
obsessive collector	evasive
obsessive search	draw,cantrip
obsessive skinner	
obsessive stitcher	reanimation
obsidian acolyte	
obsidian battle-axe	anthem,equipment
obsidian charmaw	evasive
obsidian obelisk	mana_dork,ramp
obstinate familiar	
obstinate gargoyle	evasive
obyra's attendants	evasive
obyra, dreaming duelist	evasive
occult epiphany	draw,cantrip,tokens
oceanus dragon	evasive
ocelot pride	tokens
ochre jelly	evasive
octo opus	tokens
oculus	
oculus whelp	evasive
oddly uneven	sweeper
odds	counterspell
odious trow	
odious witch	
odric, blood-cursed	evasive,haste
of herbs and stewed rabbit	tokens
of one mind	draw,cantrip
offering to asha	counterspell
oft-nabbed goat	
oggyar battle-seer	haste
oglor, devoted assistant	
ognis, the dragon's lash	haste
ogre berserker	haste
ogre chitterlord	tokens,evasive
ogre sentry	
ogre slumlord	tokens
ogre's cleaver	anthem,equipment
ogre-head helm	anthem,equipment
ojer axonil, deepest might	evasive
ojer kaslem, deepest growth	evasive
ojer pakpatiq, deepest epoch	evasive
ojutai interceptor	evasive
ojutai monument	mana_dork,ramp
ojutai's command	counterspell,draw,cantrip,reanimation
ojutai's summons	tokens
ojutai, soul of winter	evasive
oketra the true	tokens
oketra's attendant	evasive
oketra's avenger	
oketra's monument	tokens
okiba salvage	reanimation
okk	
oko's accomplices	evasive
oko, shadowmoor scion	tokens
oko, the ringleader	tokens
okoye, dora milaje leader	tokens
ol' buzzbark	
olag, ludevic's hubris	
old flitterfang	evasive
old gnawbone	evasive
old guard	
old hob, alleycat blues	tokens
old one eye	tokens,evasive
old rutstein	tokens
old stickfingers	
old thrush	evasive
old-fashioned vampire	evasive
old-growth dryads	
old-growth troll	evasive
oliphaunt	evasive
olivia voldaren	evasive
olivia's attendants	evasive
olivia's bloodsworn	evasive
olivia's dragoon	
olivia's midnight ambush	combat_pump
olivia's wrath	mass_pump
olivia, crimson bride	evasive,haste,reanimation
olivia, mobilized for war	evasive
olivia, opulent outlaw	evasive
ollenbock escort	
olog-hai crusher	evasive
oltec cloud guard	tokens,evasive
olórin's searing light	removal
omarthis, ghostfire initiate	
omega myr	
omen	draw,cantrip
omen hawker	mana_dork,ramp
omen of the sun	tokens
omenport vigilante	
omenspeaker	
ominous harvest	draw,cantrip
ominous roost	tokens
ominous seas	tokens
ominous sphinx	evasive
ominous traveler	
omnath, locus of rage	tokens
omni-cheese pizza	mana_dork,ramp
omniclown colossus	evasive
omnipresent impostor	
on alert	combat_pump
on serra's wings	anthem
on the job	mass_pump
on wings of gold	anthem,tokens
onakke oathkeeper	
once and future	removal
once more with feeling	removal,sweeper,draw,cantrip
once upon a time	draw,cantrip
ondu cleric	
ondu inversion	sweeper
ondu war cleric	
one dozen eyes	tokens
one last job	reanimation
one of the pack	
one with the kami	tokens
one with the machine	draw,cantrip
one with the wind	anthem
one-clown band	
oneirophage	evasive
oni of wild places	haste
oni possession	anthem
oni-cult anvil	tokens
onward	combat_pump
